Est Id,State Id,Premise Name,Premise Address1,Final Score SUM,Insp Type,Calculation1,Permit Status MIN,Territory,Insp Date,Est Type,Type Description,Transitional Type Desc,County,State Id,Premise Address2,Premise City,Premise State,Premise Zip,Premise Phone,Premise Email,Website,Owner Name,Opening Date,Update Date,Status,Grade,Score SUM,Insp Date,Comments
58754,4032440015,HILLANDALE ELEM,2730 HILLANDALE RD,94.5,1,,A,10,6/12/2012,44,44 - School Building,N/A,32,4032440015,0,DURHAM,NC,27705,0,0,0,0,5/31/1995,12/10/2011,ACTIVE,,94.5,6/12/2012,"Permanent carpets in some class rooms are found filty and may need to be replace, if these can't be properly clean...Issue has been discussed during inspection."
56174,4032010746,AMERICAN HERO,2011 N ROXBORO ST,101.5,1,,A,2,6/12/2012,1,1 - Restaurant,FOOD,32,4032010746,0,DURHAM,NC,27704,0,0,0,0,1/29/1996,12/10/2011,ACTIVE,A,99.5,6/12/2012,painted shelving needs to be cleaned.  remember to keep windex away from foods.
58678,4032420262,NEW LIFE CHILD DEVELOPMENT,7415 FAYETTEVILLE RD,5,1,,A,4,6/13/2012,42,42 - Child Care,N/A,32,4032420262,0,DURHAM,NC,27713,(919) 484-2858,nlcdtate@ncrrbiz.com,0,0,12/21/2004,6/13/2012,ACTIVE,,5,6/13/2012,"Several bags of dry foods were found stored open in the infant and 1 year old kitchen.  All food, once opened, shall be stored in sealed containers or zip close bags that are completely sealed.  Sealed is the key term."
99771,4032430661,GLORY,2618 OWENS ST.,3,1,,A,6,6/13/2012,43,43 - Residential Care,N/A,32,4032430661,0,DURHAM,NC,27703,(919) 824-0155,glory2618@yahoo.com,0,GLORY,5/14/2012,7/18/2013,ACTIVE,,3,6/13/2012,Still need to clean home and patch/repair walls and flooring as needed.
58733,4032420317,EARLY EXPLORERS PLAY SCHOOL,4823 MEADOW DRIVE SUITE 300,5,1,,A,4,6/14/2012,42,42 - Child Care,N/A,32,4032420317,0,DURHAM,NC,27713,(919) 484-2626,info@earlyexplorersplayschool.com,0,0,3/19/2008,6/19/2012,ACTIVE,,5,6/14/2012,Multiple infant formula bottles were found in the infant/toddler room refrigerator with incorrect date labels.  All food that comes from home must be properly identified with the child's name and correct date label.
60644,4032530244,INDEPENDENCE PARK APTS,215 WILLIAM PENN PLAZA,10,1,,A,20,6/14/2012,53,53 - Year-Round Swimming Pool,N/A,32,4032530244,0,DURHAM,NC,27704,0,0,0,0,6/20/2008,4/17/2012,ACTIVE,,10,6/14/2012,NEED TO UNLOCK RESTROOMS FROM THE POOL SIDE
97797,4032012148,CHOP STIX CHINESE RESTAURANT,2000 AVONDALE DR UNIT B,86,1,,U,2,6/14/2012,1,1 - Restaurant,FOOD,32,4032012148,0,DURHAM,NC,27704,(919) 220-1188,0,0,0,1/4/2012,6/28/2012,DELETED,B,84,6/14/2012,"Food all over kitchen.Under cabinet,piled on table next to fryer,on floor in cooler,uncovered in cooler and freezer in sinks of water.needs to be covered off floor and be hot or cold"
60704,4032430037,CARE HEALTH SERVICES I,502 HUGO STREET,15,1,,A,2,6/15/2012,43,43 - Residential Care,N/A,32,4032430037,0,DURHAM,NC,27704,(919) 599-3691,0,0,0,6/2/2008,7/18/2013,ACTIVE,,15,6/15/2012,ants in kitchen.  dump water in containers outside
99742,4032030207,WILL AND POP'S DC #81,308 S DRIVER ST MAMA JEANS COMMISSARY,1,1,,A,6,6/17/2012,3,3 - Mobile Food,FOOD,32,4032030207,0,DURHAM,NC,27704,0,contact@willandpops.com,0,WILL AND POP'S,5/9/2012,8/31/2012,DELETED,,1,6/17/2012,Make sure that everybody handling food wears a hair restraints...such as hats...etc...(an employee was not wearing hair restraint while working inside the mobile food unit)..issue discussed during inspection.
59037,4032500215,EVERGREEN AT MT MORIAH,5512 SUNLIGHT DR,10,1,,A,20,6/18/2012,50,50 - Seasonal Swimming Pool,N/A,32,4032500215,0,DURHAM,NC,27701,0,0,0,0,8/17/2005,10/31/2012,ACTIVE,,10,6/18/2012,EMPTY THE SKIMMER BASKETS AND BETTER SECURE THE SKIMMER EQUALIZER LINE FITTINGS
58871,4032500020,LONG MEADOW PARK,917 LIBERTY ST,6,1,,A,20,6/19/2012,50,50 - Seasonal Swimming Pool,N/A,32,4032500020,0,DURHAM,NC,27701,0,0,0,0,7/14/1994,6/13/2013,ACTIVE,,6,6/19/2012,CLOSE GAP UNDER FENCE TO FOUR INCHES OR LESS IN THE SECTION OF FENCE BY GATE AT CHEMICAL STORAGE ROOM
58519,4032420097,ROSE OF SHARON DAY CARE,4109 GUESS RD,2,1,,A,10,6/19/2012,42,42 - Child Care,N/A,32,4032420097,0,DURHAM,NC,27705,(919) 471-3705,rospreschool@verizon.net,0,0,10/27/1994,6/26/2012,ACTIVE,,2,6/19/2012,"Some pink mold build up found at water fountain by the kitchen premisess...please clean it with soap, water and then sanitize it... issue discussed during inspection."
58406,4032400029,CROASDAILE VILLAGE RETIREMENT,2600 CROADSDAILE FARM PARKWA,99,1,,A,10,6/19/2012,40,40 - Rest/Nursing Homes,N/A,32,4032400029,0,DURHAM,NC,27705,(919) 384-2000,0,0,0,2/29/2000,12/10/2011,ACTIVE,,99,6/19/2012,"Ventilation units have to be kept properly clean...(some units were found with filters that have build up lots of dibree, please clean these filters or replace them)...issue discussed during inspection."
58760,4032440021,JORDAN HIGH SCHOOL,6806 GARRETT RD,90.5,1,,A,4,6/20/2012,44,44 - School Building,N/A,32,4032440021,0,DURHAM,NC,27707,0,0,0,0,9/22/1994,12/10/2011,ACTIVE,,90.5,6/20/2012,Coach Bell Men's bathroom has busted wall and floor tiles due to the urinal partitions being kicked down.  Building 3 men's bathroom has a missing urinal and holes in the wall where the urinal used to be.  Special needs classroom 109 men's bath has major holes kicked in the walls.
56287,4032010861,LAS PALMAS  II,3814 N DUKE ST,99,1,,A,2,6/20/2012,1,1 - Restaurant,FOOD,32,4032010861,0,DURHAM,NC,27704,0,0,0,0,7/16/1997,12/10/2011,ACTIVE,A,99,6/20/2012,BASEBOARDS IN NEED OF REPAIR
57161,4032011799,T G I FRIDAYS,2608 ERWIN ROAD SUITE 104,96.5,1,,A,6,6/20/2012,1,1 - Restaurant,FOOD,32,4032011799,0,DURHAM,NC,27705,0,0,0,0,12/12/2007,7/17/2013,ACTIVE,A,94.5,6/20/2012,"Allow utensils, pots and pans to air dry before stacking."
58405,4032400028,CLARE BRIDGE OF CHAPEL HILL,2230 FARMINGTON ROAD,97.5,1,,A,4,6/21/2012,40,40 - Rest/Nursing Homes,N/A,32,4032400028,0,CHAPEL HILL,NC,27514,(919) 929-5850,0,0,0,4/21/1999,12/10/2011,ACTIVE,,97.5,6/21/2012,One of the beauty salon chairs is severely cracked and damaged and should be replaced.
58402,4032400025,WYNWOOD OF CHAPEL HILL,2220 FARMINGTON RD,99,1,,A,4,6/21/2012,40,40 - Rest/Nursing Homes,N/A,32,4032400025,0,CHAPEL HILL,NC,27514,(919) 933-1430,lhammer@brookdaleliving.com,0,0,1/28/1997,9/23/2013,ACTIVE,,99,6/21/2012,"Hot water on the ""A"" wing was above 116 degrees (117 to 119).  All hot water at resident hand sinks and bathing facilities must be between 100 and 116 degrees."
58799,4032440061,TRIANGLE DAY SCHOOL,4911 NEAL ROAD,98.5,1,,A,10,6/21/2012,44,44 - School Building,N/A,32,4032440061,0,DURHAM,NC,27705,0,0,0,0,8/16/1995,12/10/2011,ACTIVE,,98.5,6/21/2012,Make sure carpets in class rooms get clean at least every 6 months (twice per year) to maintain it properly sanitary...issue has been discussed during inspection.
86631,4032012110,ZAXBY'S,3820 N ROXBORO RD,98,1,,A,2,6/22/2012,1,1 - Restaurant,FOOD,32,4032012110,0,DURHAM,NC,27712,(919) 251-9650,donnellthompson99@gmail.com,0,"ZAXBY'S DBA LDT, INC",6/27/2011,6/3/2013,DELETED,A,96,6/22/2012,"Food contact surfaces not in good repair. ice bucket is craced in severalplaces, handle is not cleanable.  throw out damaged plasticware.  Keep in good repair"
58706,4032420290,FIRST ENVIRONMENTS EARLY LEARN,109 T W ALEXANDER DR,5,2,,A,4,6/22/2012,42,42 - Child Care,N/A,32,4032420290,0,DURHAM,NC,27709,(919) 541-4782,wboggess@firstenvironments.org,0,0,3/12/2007,9/16/2013,ACTIVE,,5,6/22/2012,Bottles in the caterpillar room were not correctly date labeled.  All food and bottles coming from home with children must be not be accepted without proper labeling to include names and correct dates.
58412,4032400036,CEDARS OF CHAPEL HILL,101 GREEN CEDAR LANE,99,1,,A,4,6/25/2012,40,40 - Rest/Nursing Homes,N/A,32,4032400036,0,CHAPEL HILL,NC,27517,0,0,0,0,9/8/2004,10/15/2013,ACTIVE,,99,6/25/2012,"Several bed spreads and other laundry items were found stored down on the floor below shelving.  Even though these items were stored in plastic bags, they must not be down on the floor."
60439,4032420323,SUNSHINE SMILES ACADEMY,2611 BROAD STREET,2,1,,A,10,6/25/2012,42,42 - Child Care,N/A,32,4032420323,0,DURHAM,NC,27704,(919) 317-1500,0,0,ERIKA BYRD,6/23/2008,12/10/2011,ACTIVE,,2,6/25/2012,Make sure to maintain proper sanitizer and disinfectant solution at the proper levels...these were found at a stronger level then the maximun requirement...issue discussed during inspection and agree to be corrected.
56569,4032011156,LOUIE & CHARLIE'S GRILLE & TAVERN,115 PAGE POINT CIRCLE,99.5,1,,A,6,6/26/2012,1,1 - Restaurant,FOOD,32,4032011156,0,DURHAM,NC,27703,0,lou1char2@aol.com,0,0,1/31/2001,5/14/2013,ACTIVE,A,99.5,6/26/2012,RepIace broken and cracked lexan pans.
58463,4032420041,GRAYSTONE BAPTIST DAY CARE,2601 HILLSBOROUGH RD,6,1,,A,10,6/26/2012,42,42 - Child Care,N/A,32,4032420041,0,DURHAM,NC,27705,(919) 286-4689,0,0,0,10/31/1994,6/5/2013,DELETED,,6,6/26/2012,"Make sure to maintain proper sanitizer solution in all your class rooms...(sanitizer solution levels were not at the minimun requirement levels, maintain sanitizer strips to check on the levels at all times)...issue was discussed and corrected during inspection."
58416,4032410000,DUKE HOSPITAL NORTH,2100 ERWIN ROAD,97.5,1,,A,4,6/27/2012,41,41 - Hospitals,N/A,32,4032410000,0,DURHAM,NC,27706,0,0,0,0,10/25/1994,7/6/2012,ACTIVE,,97.5,6/27/2012,Numerous wheel chairs with cracked arm rests were noted throughout the facility.  Wheel chair arms and similar skin contact items cannot be properly cleaned and disinfected if they are torn or cracked and must be replaced as needed.  Swedish walkers on floors 9 and 7 had a large amount of tape stuck to the padded rest portions.  Tape inhibits proper cleaning and disinfecting and should not be left on these or similar items.
58863,4032500012,BEST VALUE CAROLINA DUKE INN,2517 GUESS RD,22,1,,E,20,6/28/2012,50,50 - Seasonal Swimming Pool,N/A,32,4032500012,0,DURHAM,NC,27705,0,0,0,0,7/11/1994,10/31/2012,ACTIVE,,22,6/28/2012,Emergency Phone not working
86252,4032020730,THE COOKERY,1101 W CHAPEL HILL ST,101,1,,A,7,6/29/2012,2,2 - Food Stands,FOOD,32,4032020730,0,DURHAM,NC,27701,(919) 801-7290,0,0,0,5/12/2011,9/6/2012,DELETED,A,99,6/29/2012,Clean surface above ice in large ice machine; clean gasket of long prep unit.
56907,4032011541,HONG KONG,4711 HOPE VALLEY RD,98.5,1,,A,4,7/3/2012,1,1 - Restaurant,FOOD,32,4032011541,0,DURHAM,NC,27707,0,0,0,0,10/20/2004,12/10/2011,ACTIVE,A,96.5,7/3/2012,"Almost all of the large dry good storage containers were found open, not sealed.  It does no good to store food in sealable containers if the containers are not kept sealed."
70486,4032011967,SUBWAY,4711 HOPE VALLEY RD.,98.5,1,,A,4,7/3/2012,1,1 - Restaurant,FOOD,32,4032011967,0,DURHAM,NC,27707,(919) 419-0078,0,0,SUBWAY,8/4/2009,12/10/2011,ACTIVE,A,98.5,7/3/2012,"Hot water was only 118 degrees.  Hot water in this establishment must be at least 130 degrees at all times.  Hot water in the washing compartment of the 3 compartment sink was only 82 degrees.  When FDA food code is adopted, the water in this compartment must be maintained at or above 110 degrees the entire time wares are being washed."
77389,4032090015,WEST DURHAM BAPTIST SNR CENTER,1901 ATHENS ST.,98.5,1,,A,3,7/3/2012,9,9 - Elderly Nutrition,FOOD,32,4032090015,0,DURHAM,NC,27707,0,0,0,WEST DURHAM BAPTIST SNR CENTER,1/20/2010,7/15/2013,DELETED,A,98.5,7/3/2012,Hot water temp at three compartment sink reads 120f. Required must be atleast 130f. Have maintenance check unit and adjust.
58973,4032500126,STONEWOOD APTS,4524 NEWBY,6,1,,A,20,7/3/2012,50,50 - Seasonal Swimming Pool,N/A,32,4032500126,0,DURHAM,NC,27704,0,0,0,0,8/24/1994,10/31/2012,ACTIVE,,6,7/3/2012,FREE THE INDICATOR PELLET IN THE FLOW METER ON THE RETURN LINE SO THAT FLOW IS SHOWN
59028,4032500201,STIRRUP CREEK HOA,2815 APPLING WAY,12,1,,E,20,7/5/2012,50,50 - Seasonal Swimming Pool,N/A,32,4032500201,0,DURHAM,NC,27703,0,0,0,0,9/15/2003,5/29/2013,ACTIVE,,12,7/5/2012,MAIN DRAIN COVER IS DAMAGED AND NEEDS TO BE REPLACED - THIS IS A CRITICAL SIX POINT DEMERIT ITEM AND RESULTS IN IMMEDIATE SUSPENSION OF THE POOL OPERATING PERMIT.REPLACE THE DAMAGED DRAIN COVER AND CALL FOR RE-INSPECTION
100231,4032040122,S & D BOSS OF DOGS DC #88,518 B TRINITY AVE TASTY HAVEN,3,1,,A,1,7/6/2012,4,4 - Push Carts,FOOD,32,4032040122,0,DURHAM,NC,27701,(919) 450-7862,0,0,DIXON ENTERPRISES,5/16/2012,2/6/2013,DELETED,,3,7/6/2012,Hair restraints are required.
69800,4032220003,BACK TO BASICS SUMMER CAMP,4903 N. ROXBORO RD.,99,1,,A,2,7/6/2012,22,22 - Summer Camps,LODGING,32,4032220003,0,DURHAM,NC,27704,(919) 452-4381,0,0,BACK TO BASICS SUMMER CAMP,6/8/2009,12/10/2011,ACTIVE,,99,7/6/2012,0
57715,4032020534,SUBWAY,6910 FAYETTEVILLE RD,98.5,1,,A,4,7/6/2012,2,2 - Food Stands,FOOD,32,4032020534,SUITE 236,DURHAM,NC,27713,0,0,0,0,5/15/2003,12/10/2011,ACTIVE,A,98.5,7/6/2012,Calibrate thermometers frequently as demonstrated during the inspection.  All food temperature thermometers must be accurate to within 2 degrees.
56817,4032011450,PUPUSERIA AND TAQUERIA,5300 N ROXBORO RD,96.5,1,,A,2,7/10/2012,1,1 - Restaurant,FOOD,32,4032011450,0,DURHAM,NC,27712,(919) 471-3299,0,0,0,11/17/2003,4/26/2013,ACTIVE,A,96.5,7/10/2012,"All potentially hazardous food shall be maintained at 45ÂºF or below at all times, as required.  walk in refrigerator is holding foods at 49"
56630,4032011219,ARROWHEAD INN,106 MASON ROAD,1100,1,,A,2,7/10/2012,1,1 - Restaurant,FOOD,32,4032011219,0,DURHAM,NC,27712,0,0,0,0,11/8/2001,12/10/2011,ACTIVE,A,1100,7/10/2012,0
100104,4032020810,FROZIA,6910 FAYETTEVILLE RD SUITE 1480,97,1,,A,4,7/10/2012,2,2 - Food Stands,FOOD,32,4032020810,0,DURHAM,NC,27713,(404) 512-4020,msrafiq@earthlink.net,0,YUMMY TUMMY LLC,5/31/2012,7/11/2012,ACTIVE,A,97,7/10/2012,Display the hand wash signs provided during the inspection inside the employees bathroom.  This are required and must be displayed at all times.
58727,4032420311,LEAP OF FAITH,702 E. MAYNARD AVE,9,1,,A,2,7/11/2012,42,42 - Child Care,N/A,32,4032420311,0,DURHAM,NC,27704,(919) 317-4269,tarrington1@nc.rr.com,0,0,9/25/2007,12/10/2011,ACTIVE,,9,7/11/2012,ants in kitchen sink
58663,4032420247,21ST CENTURY CHILD CARE CENTER,100 WITTENBURG WAY,7,1,,A,2,7/11/2012,42,42 - Child Care,N/A,32,4032420247,0,DURHAM,NC,27704,(919) 683-6675,0,0,0,11/17/2003,12/10/2011,ACTIVE,,7,7/11/2012,keep toilet tissue in bathrooms
56821,4032011454,"SUBWAY, TRIANGLE 12718",1534 S MIAMI BLVD,96,1,,A,6,7/11/2012,1,1 - Restaurant,FOOD,32,4032011454,0,DURHAM,NC,27703,0,0,0,0,11/17/2003,12/10/2011,ACTIVE,A,96,7/11/2012,"All potentially hazardous food shall be maintained at 45ÂºF or below at all times, as required.had turkey and pepperoni at 56 degrees on cold hold unit.Moved those items to walkin cooler to cool down to 45 quickly.Manager said that the have another prep unit ""cold hold"" unit on order to replace this one."
58646,4032420228,TENDERCARE LEARNING CTR,3617 DUKE HOMESTEAD RD,10,1,,A,2,7/11/2012,42,42 - Child Care,N/A,32,4032420228,0,DURHAM,NC,27704,(919) 471-8815,0,0,0,9/18/2002,12/10/2011,ACTIVE,,10,7/11/2012,childrens handsinks need to be cooler.  water should not exceed 110f and be no cooler than 90f
88760,4032012143,SUBWAY,8128 RENAISSANCE PKWY SUITE 113,96.5,1,,A,4,7/12/2012,1,1 - Restaurant,FOOD,32,4032012143,0,DURHAM,NC,27713,(919) 572-0902,0,0,"SIYA, INC",11/30/2011,7/13/2012,ACTIVE,A,96.5,7/12/2012,Multiple TCS foods were found cold holding on the service prep line at temperatures above 45 degrees.  All cold held TCS foods must be maintained at or below 45 degrees at all times.  Food levels were too high (above chill lines) in the plastic line pans.  Levels were reduced to ensure proper temperatures are achieved.
57259,4032020068,L & D GRILL,2620 ANGIER AVENUE,101,1,,A,6,7/12/2012,2,2 - Food Stands,FOOD,32,4032020068,0,DURHAM,NC,27703,0,0,0,0,7/1/1990,9/14/2012,DELETED,A,99,7/12/2012,Food(s) not being stored properly to prevent cross-contamination.Had two items in standing ref. that needed to be kept below  ready to eat items. raw chicken in plastic container sealed.Moved during inspection.
87675,4032012130,THE ROXY,802 W MAIN ST,97.5,1,,A,1,7/12/2012,1,1 - Restaurant,FOOD,32,4032012130,0,DURHAM,NC,27701,(919) 797-0912,roxy.durham@gmail.com,0,RELESE INC,9/13/2011,7/30/2013,ACTIVE,A,97.5,7/12/2012,Bar cooler glass doors are cracked and in need of replacing. Operator states future hope to install walkin cooler.
59155,4032530118,SHERATON IMPERIAL HOTEL AND CO,4700 EMPEROR BLVD,8,1,,A,20,7/13/2012,53,53 - Year-Round Swimming Pool,N/A,32,4032530118,0,MORRISVILLE,NC,27560,0,0,0,0,3/12/1998,8/31/2012,ACTIVE,,8,7/13/2012,"""no Diving"" signs are needed on the road side of the pool"
59245,4032550021,SHERATON IMPERIAL HOTEL AND CO,4700 EMPEROR BLVD,12,1,,A,20,7/13/2012,55,55 - Year-Round Spa,N/A,32,4032550021,0,MORRISVILLE,NC,27560,0,0,0,0,3/12/1998,8/31/2012,ACTIVE,,12,7/13/2012,CDI 10ppm
59226,4032530238,SOUTHERN OAKS @ DAVIS PARK,4407 HOPSON RD,10,1,,A,20,7/16/2012,53,53 - Year-Round Swimming Pool,N/A,32,4032530238,0,MORRISVILLE,NC,27560,0,0,0,0,8/23/2007,8/3/2012,ACTIVE,,10,7/16/2012,CLEAN POOL WALL TILES AT THE WATERLINE
59008,4032500165,PINE RIDGE APTS,1 SWIFTSTONE COURT,4,1,,A,20,7/16/2012,50,50 - Seasonal Swimming Pool,N/A,32,4032500165,0,DURHAM,NC,27713,0,0,0,0,4/28/1998,4/5/2013,ACTIVE,,4,7/16/2012,MAINTAIN REQUIRED RECORDS - CYANURIC ACID IS TO BE READ AND RECORDED WEEKLY
56217,4032010790,BANDIDO'S,4711 HOPE VALLEY RD,96.5,1,,A,4,7/16/2012,1,1 - Restaurant,FOOD,32,4032010790,SUITE S H,DURHAM,NC,27707,0,0,0,0,8/7/1996,12/10/2011,ACTIVE,A,94.5,7/16/2012,"Foods in the low reach in cooler on the cook line were not protected with covers again.  This is a repeat violation.  All foods, except unwashed vegetables, must be properly protected with covers during storage.  Covers are required to protect against contamination that drops from the racks above food as foods are put in and taken out. Covers were put in place."
57540,4032020353,WILCO  195,1400 S MIAMI BLVD,97,1,,A,6,7/16/2012,2,2 - Food Stands,FOOD,32,4032020353,0,DURHAM,NC,27703,0,0,0,0,11/20/1997,7/17/2013,ACTIVE,A,97,7/16/2012,Food(s) not being stored properly to prevent cross-contamination.Need to wrap the apples after they have been washed to prevent cross contamination.
57663,4032020482,FOOD LION DELI  274,4711 HOPE VALLEY RD,99.5,1,,A,4,7/16/2012,2,2 - Food Stands,FOOD,32,4032020482,0,DURHAM,NC,27707,0,0,0,0,4/3/1995,12/10/2011,ACTIVE,A,97.5,7/16/2012,"Quaternary ammonium sanitizers tested well below 200 ppm.  Quaternary ammonium sanitizers must be at least 200 ppm but not stronger than 400 ppm.  Fresh sanitizer was replaced with the old from the bucket and spray bottle.  The back side of the meat slicer blade was still very dirty even though staff indicated it had been cleaned.  Ensure all food contact surfaces are properly washed, rinsed and sanitized after use and before storing as clean."
56838,4032011472,MOE'S SOUTH WEST GRILL,6807 FAYETTEVILLE RD,0,31,,A,4,7/17/2012,1,1 - Restaurant,FOOD,32,4032011472,0,DURHAM,NC,27713,0,0,0,0,3/8/2004,12/10/2011,ACTIVE,,0,7/17/2012,"CV for low reach in cold hold temps above 45 degrees.  Problem has been corrected, gaskets on the cooler replaced."
59041,4032500227,SOUTHPOINT MANOR,501 OXFORDSHIRE LANE,4,1,,A,20,7/17/2012,50,50 - Seasonal Swimming Pool,N/A,32,4032500227,0,CHAPEL HILL,NC,27514,0,0,0,0,6/13/2005,5/8/2013,ACTIVE,,4,7/17/2012,MAINTAIN REQUIRED RECORDS - CHLORINE AND pH ARE TO BE READ AND RECORDED 3 TIMES PER DAY
58887,4032500036,DOWNING CREEK HOA,5100 DOWNING CREEK PARKWAY,4,1,,A,20,7/17/2012,50,50 - Seasonal Swimming Pool,N/A,32,4032500036,0,CHAPEL HILL,NC,27517,0,0,0,0,7/13/1994,5/20/2013,ACTIVE,,4,7/17/2012,FENCING DOES NOT COMPLY WITH THE RULES - GAPS GREATER THAN 4 INCHES BETWEEN PICKETTS
59002,4032500156,FARRINGTON LAKE APTS  PHASE II,6205 FARRINGTON RD,4,1,,A,20,7/17/2012,50,50 - Seasonal Swimming Pool,N/A,32,4032500156,0,CHAPEL HILL,NC,27517,0,0,0,0,6/24/2004,5/8/2013,ACTIVE,,4,7/17/2012,MAINTAIN REQUIRED RECORDS - ALKALINITY AND CYANURIC ACID ARE TO BE READ AND RECORDED WEEKLY
63122,4032011894,MOMOYAMA,8200 RENAISSANCE PKWY SUITE 101,96,1,,A,4,7/17/2012,1,1 - Restaurant,FOOD,32,4032011894,0,DURHAM,NC,27713,0,0,0,0,10/17/2008,12/10/2011,ACTIVE,A,96,7/17/2012,"A foam cooler full of raw fish was found sitting on the clean drain board of the three compartment sink.  This sink must be maintained to wash, rinse and sanitize.  Dirty items should not be placed on the clean end.  Ensure this end of the sink is properly washed and sanitized before using for ware washing."
57766,4032020585,FIVE GUYS FAMOUS BURGERS AND F,6910 FAYETTEVILLE RD,100.5,1,,A,4,7/17/2012,2,2 - Food Stands,FOOD,32,4032020585,SUITE 232,DURHAM,NC,27713,0,0,0,FIVER GUYS,1/26/2005,5/24/2012,ACTIVE,A,98.5,7/17/2012,An employee beverage was found sitting directly on a stack of buns.  Employee beverages must be consumed in a sanitary manner from cups with covers and straws.  Beverages must never be stored on or above food or food prep surfaces or any other food service items.
59149,4032530095,FARRINGTON LAKE APTS OFFICE,6123 FARRINGTON RD,4,1,,A,20,7/17/2012,53,53 - Year-Round Swimming Pool,N/A,32,4032530095,0,CHAPEL HILL,NC,27514,0,0,0,0,3/1/1996,8/3/2012,ACTIVE,,4,7/17/2012,MAINTAIN REQUIRED RECORDS - CYANURIC ACID AND ALKALINITY ARE TO BE READ AND RECORDED WEEKLY
56188,4032010760,IBM CAFETERIA  002,3039 CORNWALLIS ROAD,95.5,1,,A,4,7/18/2012,1,1 - Restaurant,FOOD,32,4032010760,0,RTP,NC,27709,0,0,0,0,4/24/1996,12/10/2011,ACTIVE,A,93.5,7/18/2012,Dirty knives were found in the hand sink in the prep area nearest to the bakery just outside the walk in where melons and dairy products are stored.  Hand sinks should only be used for hand washing.
58429,4032420007,BRIGHT HORIZONS CHILDRENS CENT,4205 CAPITOL BLVD,2,1,,A,7,7/18/2012,42,42 - Child Care,N/A,32,4032420007,0,DURHAM,NC,27704,(919) 477-9296,0,0,0,4/24/1995,7/17/2013,ACTIVE,,2,7/18/2012,kitchen food handlersneed hair restraint
